pct_rouille;rugosite;nervure;est_malade
0.0013598789860497808;2214.1668596769923;0.0;0.0
0.0;4862.2653634886665;0.0;0.0
0.0;587.8562994810047;0.0;0.0
0.0;3420.1057978444173;0.0;0.0
4.5778462759220545e-05;887.0921134669475;0.0;0.0
0.0;2319.041613468435;0.0;0.0
0.0;1505.977830090971;0.0;0.0
0.0;3199.35471626853;0.0;0.0
0.0005343429871299674;3839.1938286965965;0.0;0.0
7.629976652271444e-05;531.0595425039318;0.0;0.0
0.0;1503.364989728353;0.0;0.0
0.0;1080.4770341117974;0.0;0.0
0.0011763088345376495;278.7189914600146;0.0;0.0
0.0;610.9780606935913;0.0;0.0
0.0009928059751645767;2908.5270809780322;0.0;0.0
0.00016787485692483785;1875.6128694098243;0.0;0.0
0.0;4428.510828306049;0.0;0.0
0.0008246541034177331;3492.136590678292;0.0;0.0
0.0;1212.4033006328714;0.0;0.0
0.0;4920.296466399075;0.0;0.0
0.0;621.0031742480421;0.0;0.0
0.0;826.4287023912717;0.0;0.0
0.0;2438.5846802773026;0.0;0.0
0.0;692.4580988280456;0.0;0.0
0.0;514.833966866194;0.0;0.0
0.012498648168461385;2808.412043963245;0.0;0.0
0.005909349050666912;2393.5721588773476;0.0;0.0
0.0;417.76468434565606;0.0;0.0
0.0;809.2910942672783;0.0;0.0
0.0;1416.8980171555572;0.0;0.0
0.0;421.52332924246934;0.0;0.0
0.0021254797620685966;1903.6063270458692;0.0;0.0
0.0;3518.7763877057223;0.0;0.0
0.0;908.3862315426964;0.0;0.0
0.0;1876.7197980815258;0.0;0.0
0.0;1625.7985308311543;0.0;0.0
0.0;656.2394036138814;1.0;0.0
0.0;1475.9848719557426;0.0;0.0
0.017465960783096056;1955.1995809159516;0.0;0.0
0.006542773767470434;2343.7980062617153;0.0;0.0
0.0013139801375095493;3998.9605310540383;0.0;0.0
0.0;1209.5816598510057;0.0;0.0
4.5778462759220545e-05;807.8762418673684;0.0;0.0
9.156111704562795e-05;1022.189195492401;0.0;0.0
0.0;896.3128468389045;0.0;0.0
0.05346407330011252;4546.185991310073;0.0;0.0
0.0005190681200574028;1627.6934640018344;0.0;0.0
6.103888176768602e-05;489.0990882327062;0.0;0.0
0.0006107243190423843;2429.623615790647;0.0;0.0
0.0;4533.063470718784;0.0;0.0
0.0;3453.713157198312;0.0;0.0
0.0;2934.1938683853446;0.0;0.0
0.0;2864.85637455919;0.0;0.0
1.5259021896696422e-05;3310.5373783834975;0.0;0.0
0.0;3169.3301025040973;0.0;0.0
3.051850947599719e-05;1713.7851666075812;0.0;0.0
0.0;3204.1013476140565;0.0;0.0
3.051850947599719e-05;1065.5947047623172;0.0;0.0
3.051850947599719e-05;1581.6997182798327;0.0;0.0
0.0012833832426816598;2712.6848580935366;0.0;0.0
0.0;794.0550223344803;0.0;0.0
0.0;1151.8273683241814;0.0;0.0
0.0;1779.7815164096412;0.0;0.0
0.0;1514.799886860936;0.0;0.0
0.0;3032.8924316650346;0.0;0.0
0.0;893.8282795421667;0.0;0.0
0.0;528.5835514882943;0.0;0.0
0.0;2324.7854731261195;0.0;0.0
0.0033067973055725657;3215.694597854973;0.0;0.0
0.0;530.3990388848688;0.0;0.0
0.0;626.6768649348255;0.0;0.0
0.0006107243190423843;2984.351976164061;0.0;0.0
0.00010682293335775;719.4475456519015;0.0;0.0
0.012764642250038634;1315.277127930694;0.0;0.0
0.0048913626815094225;2684.0598925076083;0.0;0.0
0.0006260019848843423;3197.146101081028;0.0;0.0
0.0;605.708679268688;0.0;0.0
0.0;1058.2877171154364;0.0;0.0
1.5259021896696422e-05;669.4584213327892;0.0;0.0
0.0;2484.7748318703552;0.0;0.0
0.0;2623.487223262164;0.0;0.0
0.0038754346460793776;1302.2636702729267;0.0;0.0
0.0;744.9384138027543;0.0;0.0
0.0016812887842753645;1717.4992487311788;0.0;0.0
0.0;783.5577394306629;0.0;0.0
0.000564894120520924;749.4759488319489;0.0;0.0
0.0;378.8675338596793;0.0;0.0
0.0;510.7487982128913;0.0;0.0
0.0;204.3802776776464;0.0;0.0
0.00013734796343491996;1909.8951581056447;0.0;0.0
0.004460111885968274;2615.637919590224;0.0;0.0
0.0;1031.769398675037;0.0;0.0
0.0;2052.246728867036;0.0;0.0
0.0;1744.1758027099208;0.0;0.0
0.0;2250.8663164243535;0.0;0.0
0.0;982.389523020137;0.0;0.0
0.0;667.5763505987093;0.0;0.0
0.0;1727.0886007487024;0.0;0.0
1.5259021896696422e-05;812.7323159266498;0.0;0.0
0.015322168342448138;3780.777297981601;0.0;0.0
0.0;3627.69521944127;0.0;0.0
0.0;852.0096009694068;0.0;0.0
0.0;605.7064646002462;0.0;0.0
0.0;4663.424066373354;0.0;0.0
0.0;2843.61570498284;0.0;0.0
0.0;470.0777565765164;0.0;0.0
0.0;1349.4296874778663;0.0;0.0
0.0;4895.26489702381;0.0;0.0
0.00010682293335775;2085.2751949664375;0.0;0.0
0.0;1394.1170065099204;0.0;0.0
